review_id,ATT,BI,PV,rating,beliefs
R0435,2.4,3.0,3.0,5.0,"[{""belief_text"": ""scent is fragrant but faint, more like a waft"", ""b_i"": 0.8, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}, {""belief_text"": ""nice affordable gift for self or others who like self care"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""Burt's Bees products always work nicely for me"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""price at 9 bucks is not bad at all"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0436,1.7,3.0,1.0,5.0,"[{""belief_text"": ""simple and functional"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""definitely need to buy some other colors"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0437,4.2,3.0,3.0,5.0,"[{""belief_text"": ""hand and cuticle salves have a lovely smell and are convenient for moisturizing"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""foot cream is a nice way to finish a pedicure"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""honey hand cream is delightful"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""pomegranate lip balm gives a nice suggestion of colour and feels lovely on"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""the entire kit is a bargain at the price"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0438,0.4,,,5.0,"[{""belief_text"": ""great for a gift"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0439,,,,5.0,"[{""belief_text"": ""perfect gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0440,1.0,,3.0,5.0,"[{""belief_text"": ""overall satisfaction"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0441,0.1,,1.0,5.0,"[{""belief_text"": ""love this product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""smaller size than expected"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}]"
R0442,-1.8,0.0,0.0,1.0,"[{""belief_text"": ""package completely destroyed and looks wet"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""will not buy this brand or product anymore"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""general_belief""}]"
R0443,-0.9,,0.0,3.0,"[{""belief_text"": ""size is too small for the price"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
R0444,2.0,,,5.0,"[{""belief_text"": ""products are consistently fabulous"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""effective products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""support an American company"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}]"
R0445,,,,5.0,"[{""belief_text"": ""perfect gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0446,1.6,,,5.0,"[{""belief_text"": ""beautiful packaging"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""excellent gift choice"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0447,0.8,,2.0,4.0,"[{""belief_text"": ""good size"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""good value"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""hard to get product out of cuticle cream and hand salve containers"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0448,0.4,,,4.0,"[{""belief_text"": ""product is liked"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0449,-0.4,,0.0,1.0,"[{""belief_text"": ""product size is too small"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0450,2.7,3.0,3.0,5.0,"[{""belief_text"": ""quality is phenomenal"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""helps my dry skin"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""travel friendly"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0451,0.9,,,5.0,"[{""belief_text"": ""love this product set"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0452,2.5,,,5.0,"[{""belief_text"": ""lovely packaging"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""lovely products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""the perfect gift"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0453,0.8,3.0,3.0,5.0,"[{""belief_text"": ""loved it"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0454,1.0,,,5.0,"[{""belief_text"": ""love everything included in this kit"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0455,1.2,,1.0,4.0,"[{""belief_text"": ""good product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""smaller than expected"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""good travel pack"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0456,1.0,,3.0,5.0,"[{""belief_text"": ""product is excellent"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0457,0.8,,3.0,5.0,"[{""belief_text"": ""great gift idea"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0458,,,,5.0,"[{""belief_text"": ""great scent"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""good moisturizer"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""nice gift for a teen"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0459,-0.4,,0.0,2.0,"[{""belief_text"": ""grainy texture"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0460,2.5,3.0,3.0,5.0,"[{""belief_text"": ""makes your skin so smooth and soft"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""all the creams smell amazing"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""nothing is bothering my sensitive skin"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0461,2.2,,2.0,5.0,"[{""belief_text"": ""high quality creams and lotions"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""something special for beat up feet"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""good way to get everything you might need in one package"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0462,1.6,,,5.0,"[{""belief_text"": ""ideal para viajes"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""limón butter ideal para cutículas secas"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0463,1.6,1.0,,5.0,"[{""belief_text"": ""high quality"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""love the products of this company"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0464,0.8,,,5.0,"[{""belief_text"": ""product is great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0465,,,3.0,5.0,"[{""belief_text"": ""great value"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0466,1.6,3.0,3.0,4.0,"[{""belief_text"": ""loved it"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""would buy it again"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0467,0.2,,1.0,4.0,"[{""belief_text"": ""like all the products"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""too many hand creams compared to foot creams"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}]"
R0468,,,,5.0,"[{""belief_text"": ""gift packaging"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0469,,,,5.0,"[{""belief_text"": ""good stuff"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0470,0.8,,3.0,5.0,"[{""belief_text"": ""great Christmas present"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0471,0.8,,3.0,4.0,"[{""belief_text"": ""fine product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0472,-1.6,0.0,0.0,3.0,"[{""belief_text"": ""product quantity is deceptive (tubes look big but contain very little)"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""overall not impressed with the product"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""general_belief""}]"
R0473,2.9,1.0,,5.0,"[{""belief_text"": ""smells great"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""love the brand's products"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""especially love the lip balm, cuticle cream, and foot cream"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0474,2.5,,,5.0,"[{""belief_text"": ""perfect for dry hands and feet"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""love the moisturizing it does"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great gift set"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0475,2.3,2.0,2.0,5.0,"[{""belief_text"": ""cute appearance"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""bigger size than expected"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""perfect as a stocking stuffer"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0476,2.4,,3.0,5.0,"[{""belief_text"": ""smells great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""love this travel set"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""smaller sizes but last a long time"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0477,0.0,,1.0,3.0,"[{""belief_text"": ""products are good and soothing"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""Foot cream tube was only 30/40% full"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0478,0.4,3.0,3.0,5.0,"[{""belief_text"": ""suitable for gifting"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}]"
R0479,0.9,3.0,,5.0,"[{""belief_text"": ""love the scent/smell"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0480,-4.0,0.0,0.0,1.0,"[{""belief_text"": ""lip stick wouldn't absorb and felt like wax on lips"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""lip stick felt uncomfortable"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""lotions wouldn't get absorbed to skin"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""lotions smelled bad"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""never gonna buy Bur's Bees products again"", ""b_i"": 1.0, ""e_i"": -1, ""att_component"": -1.0, ""type"": ""general_belief""}]"
R0481,,,1.0,4.0,"[{""belief_text"": ""overall rating is good"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0482,,,,4.0,"[{""belief_text"": ""suitable as a gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0483,-0.1,,1.0,4.0,"[{""belief_text"": ""product size is too small"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""great for portability (wristlet or pocket)"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""limited use, best saved for emergencies"", ""b_i"": 0.7, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}]"
R0484,0.9,,1.0,5.0,"[{""belief_text"": ""packaging is very pretty and looks expensive"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0485,2.4,1.0,3.0,5.0,"[{""belief_text"": ""safe for sensitive skin"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""gentle to skin"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great goodies for less price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0486,0.0,,2.0,5.0,"[{""belief_text"": ""everything inside is travel size"", ""b_i"": 0.8, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}, {""belief_text"": ""foot cream is a bit heavy and greasy"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""it was a great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0487,2.6,,2.0,5.0,"[{""belief_text"": ""cute tiny containers"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""very portable and will travel well"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""Great product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0488,1.6,,1.0,5.0,"[{""belief_text"": ""great Trial or Travel size assortment"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""Everybody loves Burt's Bees"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0489,1.5,,2.0,5.0,"[{""belief_text"": ""good as a gift item"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great for showing appreciation"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0490,0.7,3.0,3.0,5.0,"[{""belief_text"": ""would buy again"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0491,0.8,,,5.0,"[{""belief_text"": ""great item from great company"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0492,0.4,,,4.0,"[{""belief_text"": ""liked the parcel and what was inside"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0493,1.6,2.0,3.0,5.0,"[{""belief_text"": ""good value"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""everyone love it"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0494,-0.8,,0.0,1.0,"[{""belief_text"": ""product did not come in a gift box as described"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""products may be fine"", ""b_i"": 0.7, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}]"
R0495,1.0,,,5.0,"[{""belief_text"": ""all products are fantastic"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""provides natural moisture for skin"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0496,1.5,,1.0,5.0,"[{""belief_text"": ""loved Burt's Bees products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""brand""}, {""belief_text"": ""will help you have smooth hands & feet"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""efficacy""}]"
R0497,,,3.0,5.0,"[{""belief_text"": ""good price"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0498,0.8,3.0,3.0,5.0,"[{""belief_text"": ""worth the money"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0499,0.8,,,5.0,"[{""belief_text"": ""love the brand"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0500,1.7,,,4.0,"[{""belief_text"": ""very nice gift pack"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""made great stocking stuffers"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0501,1.0,,3.0,5.0,"[{""belief_text"": ""product is perfect"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0502,1.2,,1.0,2.0,"[{""belief_text"": ""product itself is nice"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""price is great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""one of the handcreams was missing"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0503,0.2,,2.0,4.0,"[{""belief_text"": ""perfect for gifting"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""size is smaller than expected"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}]"
R0504,2.5,1.0,3.0,5.0,"[{""belief_text"": ""very rich creams"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""scents are not so strong"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""leaves the skin so soft"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0505,-1.2,2.0,1.0,5.0,"[{""belief_text"": ""product seems intended for pregnant women, not men"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""received as an unauthorized purchase"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""overall hesitant and unenthusiastic"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""general_belief""}]"
R0506,-2.7,,0.0,1.0,"[{""belief_text"": ""product arrived incomplete (missing item)"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""product packaging/condition was poor (looked kicked around in the dirt)"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""overall feeling is very disappointed"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""general_belief""}]"
R0507,,,,5.0,"[{""belief_text"": ""general_belief"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0508,-1.6,,0.0,1.0,"[{""belief_text"": ""packaging was damaged and open upon arrival"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""product pieces were not contained in the box"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
